season,week,celebrity_name,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,margin_to_elim,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
5,3,Wayne Newton,18.0,7.53,865183,8.65,276287,2.76,10.29,0,383682,0.0,31.9,60.6,High,True,True
5,3,Marie Osmond,26.0,10.88,992806,9.93,1056810,10.57,21.45,0,10000000,11.15,93.6,39.0,Medium,False,True
5,3,Mark Cuban,20.0,8.37,917845,9.18,977016,9.77,18.14,216317,10000000,7.84,93.6,36.7,Medium,False,True
5,4,Cameron Mathison,27.0,11.54,1103108,11.03,1190333,11.9,23.44,162393,10000000,10.22,92.1,39.6,Medium,False,True
5,4,Jane Seymour,26.0,11.11,912917,9.13,985103,9.85,20.96,205128,10000000,7.74,92.1,37.8,Medium,False,True
5,4,Sabrina Bryan,30.0,12.82,1103410,11.03,1190659,11.91,24.73,34188,10000000,11.51,92.1,40.5,Medium,False,True
5,4,Jennie Garth,27.0,11.54,1382677,13.83,1492008,14.92,26.46,162393,10000000,13.24,92.1,41.9,Medium,False,True
5,4,Floyd Mayweather Jr. ,23.0,9.83,1046823,10.47,338879,3.39,13.22,0,290598,0.0,32.4,61.9,High,True,True
5,4,Helio Castroneves,27.0,11.54,1165131,11.65,1257260,12.57,24.11,162393,10000000,10.89,92.1,40.1,Medium,False,True
5,4,Mel B,26.0,11.11,1216469,12.16,1312657,13.13,24.24,205128,10000000,11.02,92.1,40.3,Medium,False,True
5,4,Marie Osmond,26.0,11.11,1075326,10.75,1160354,11.6,22.71,205128,10000000,9.5,92.1,39.1,Medium,False,True
5,4,Mark Cuban,22.0,9.4,994134,9.94,1072742,10.73,20.13,376068,10000000,6.91,92.1,37.3,Medium,False,True
5,5,Cameron Mathison,26.0,13.07,1260768,12.61,1369708,13.7,26.76,123743,10000000,12.51,91.4,42.7,Medium,False,True
5,5,Jane Seymour,26.0,13.07,1043394,10.43,1133551,11.34,24.4,123743,10000000,10.14,91.4,41.0,Medium,False,True
5,5,Sabrina Bryan,28.0,14.07,1261113,12.61,1370083,13.7,27.77,23241,10000000,13.52,91.4,43.4,Medium,False,True
5,5,Jennie Garth,25.0,12.56,1580293,15.8,1716843,17.17,29.73,173994,10000000,15.48,91.4,45.0,Medium,False,True
5,5,Helio Castroneves,23.0,11.56,1210595,12.11,1315200,13.15,24.71,274497,10000000,10.45,91.4,41.3,Medium,False,True
5,5,Mel B,29.0,14.57,1390330,13.9,1510465,15.1,29.68,0,10000000,15.42,91.4,44.8,Medium,False,True
5,5,Marie Osmond,21.0,10.55,1117286,11.17,1213828,12.14,22.69,375000,10000000,8.44,91.4,39.9,Medium,False,True
5,5,Mark Cuban,21.0,10.55,1136218,11.36,370318,3.7,14.26,0,375000,0.0,32.6,65.4,High,True,True
5,6,Cameron Mathison,25.0,13.89,1436717,14.37,1581333,15.81,29.7,428571,10000000,11.5,89.9,43.5,Medium,False,True
5,6,Jane Seymour,22.0,12.22,1080915,10.81,1189718,11.9,24.12,595238,10000000,5.92,89.9,39.5,Medium,False,True
5,6,Sabrina Bryan,25.0,13.89,1306463,13.06,431390,4.31,18.2,0,261904,0.0,33.0,64.5,High,True,True
5,6,Jennie Garth,27.0,15.0,1800834,18.01,1982102,19.82,34.82,317460,10000000,16.62,89.9,47.2,Medium,False,True
5,6,Helio Castroneves,28.0,15.56,1517497,15.17,1670245,16.7,32.26,261904,10000000,14.06,89.9,45.3,Medium,False,True
5,6,Mel B,30.0,16.67,1584360,15.84,1743839,17.44,34.11,150793,10000000,15.9,89.9,46.5,Medium,False,True
5,6,Marie Osmond,23.0,12.78,1273211,12.73,1401369,14.01,26.79,539682,10000000,8.59,89.9,41.4,Medium,False,True
5,7,Cameron Mathison,25.5,16.35,1609055,16.09,1774460,17.74,34.09,467948,10000000,13.66,89.7,46.7,Medium,False,True
5,7,Jane Seymour,25.0,16.03,1331631,13.32,440555,4.41,20.43,0,532051,0.0,33.1,75.4,High,True,True
5,7,Jennie Garth,26.5,16.99,2016849,20.17,2224173,22.24,39.23,403846,10000000,18.8,89.7,50.5,Medium,False,True
5,7,Helio Castroneves,26.0,16.67,1699524,17.0,1874229,18.74,35.41,435897,10000000,14.98,89.7,47.7,Medium,False,True
5,7,Mel B,27.0,17.31,1774409,17.74,1956811,19.57,36.88,371794,10000000,16.44,89.7,48.7,Medium,False,True
5,7,Marie Osmond,26.0,16.67,1568529,15.69,1729768,17.3,33.96,435897,10000000,13.53,89.7,46.6,Medium,False,True
5,8,Cameron Mathison,25.5,19.39,1856237,18.56,640035,6.4,25.79,0,523954,0.0,34.5,77.9,High,True,True
5,8,Jennie Garth,25.0,19.01,2326676,23.27,2674146,26.74,45.75,638022,10000000,19.96,85.1,52.0,Medium,False,True
5,8,Helio Castroneves,28.5,21.67,1960605,19.61,2253405,22.53,44.21,371863,10000000,18.42,85.1,50.6,Medium,False,True
5,8,Mel B,28.0,21.29,2046993,20.47,2352694,23.53,44.82,409885,10000000,19.03,85.1,51.1,Medium,False,True
5,8,Marie Osmond,24.5,18.63,1809486,18.09,2079718,20.8,39.43,676045,10000000,13.64,85.1,47.3,Medium,False,True
5,9,Jennie Garth,29.0,24.79,2857004,28.57,1071363,10.71,35.5,0,664529,0.0,37.5,83.0,High,True,True
5,9,Helio Castroneves,30.0,25.64,2407493,24.07,3009330,30.09,55.73,664529,10000000,20.23,75.0,51.3,Medium,False,True
5,9,Mel B,30.0,25.64,2513571,25.14,3141926,31.42,57.06,664529,10000000,21.56,75.0,52.3,Medium,False,True
5,9,Marie Osmond,28.0,23.93,2221929,22.22,2777378,27.77,51.71,835470,10000000,16.21,75.0,48.5,Medium,False,True
6,2,Cristian de la Fuente,20.0,7.78,858858,8.59,907617,9.08,16.86,55447,10000000,8.59,94.3,36.1,Medium,False,True
6,2,Steve Guttenberg,16.0,6.23,723302,7.23,764364,7.64,13.87,211089,10000000,5.6,94.3,34.0,Low,False,True
6,2,Priscilla Presley,21.0,8.17,600507,6.01,634599,6.35,14.52,16536,10000000,6.25,94.3,34.3,Low,False,True
6,2,Marlee Matlin,24.0,9.34,814494,8.14,860733,8.61,17.95,0,10000000,9.68,94.3,36.8,Medium,False,True
6,2,Shannon Elizabeth,24.0,9.34,1110485,11.1,1173529,11.74,21.07,0,10000000,12.8,94.3,39.2,Medium,False,True
6,2,Marissa Jaret Winokur,21.0,8.17,896229,8.96,947109,9.47,17.64,16536,10000000,9.37,94.3,36.6,Medium,False,True
6,2,Jason Taylor,27.0,10.51,844850,8.45,892813,8.93,19.43,0,10000000,11.16,94.3,38.0,Medium,False,True
6,2,Kristi Yamaguchi,27.0,10.51,912024,9.12,963801,9.64,20.14,0,10000000,11.87,94.3,38.5,Medium,False,True
6,2,Monica Seles,15.0,5.84,767444,7.67,243304,2.43,8.27,0,288910,0.0,31.7,56.5,High,True,True
6,2,Penn Jillette,17.0,6.61,681681,6.82,720381,7.2,13.82,172178,10000000,5.55,94.3,33.9,Low,False,True
6,2,Adam Carolla,19.0,7.39,935461,9.35,988568,9.89,17.28,94357,10000000,9.01,94.3,36.4,Medium,False,True
6,2,Mario,26.0,10.12,854658,8.55,903177,9.03,19.15,0,10000000,10.88,94.3,37.7,Medium,False,True
6,3,Cristian de la Fuente,25.0,10.96,1116835,11.17,1195550,11.96,22.92,124561,10000000,10.69,93.0,38.6,Medium,False,True
6,3,Steve Guttenberg,21.0,9.21,940561,9.41,302055,3.02,12.23,0,212280,0.0,32.1,59.7,High,True,True
6,3,Priscilla Presley,26.0,11.4,780883,7.81,835919,8.36,19.76,80701,10000000,7.53,93.0,36.2,Medium,False,True
6,3,Marlee Matlin,21.0,9.21,875326,8.75,937019,9.37,18.58,300000,10000000,6.35,93.0,35.5,Medium,False,True
6,3,Shannon Elizabeth,24.0,10.53,1312767,13.13,1405291,14.05,24.58,168421,10000000,12.35,93.0,39.9,Medium,False,True
6,3,Marissa Jaret Winokur,19.0,8.33,963166,9.63,1031050,10.31,18.64,387719,10000000,6.41,93.0,35.6,Medium,False,True
6,3,Jason Taylor,23.0,10.09,907950,9.08,971942,9.72,19.81,212280,10000000,7.58,93.0,36.3,Medium,False,True
6,3,Kristi Yamaguchi,27.0,11.84,1078155,10.78,1154143,11.54,23.38,36842,10000000,11.15,93.0,38.8,Medium,False,True
6,3,Adam Carolla,21.0,9.21,1105861,11.06,1183802,11.84,21.05,300000,10000000,8.82,93.0,37.3,Medium,False,True
6,3,Mario,21.0,9.21,918490,9.18,983225,9.83,19.04,300000,10000000,6.81,93.0,35.8,Medium,False,True
6,4,Cristian de la Fuente,26.0,11.56,1180243,11.8,1285395,12.85,24.41,22222,10000000,12.15,91.1,40.7,Medium,False,True
6,4,Priscilla Presley,22.0,9.78,750197,7.5,817035,8.17,17.95,199999,10000000,5.69,91.1,36.0,Medium,False,True
6,4,Marlee Matlin,24.0,10.67,1017525,10.18,1108180,11.08,21.75,111111,10000000,9.49,91.1,38.8,Medium,False,True
6,4,Shannon Elizabeth,28.0,12.44,1387299,13.87,1510898,15.11,27.55,0,10000000,15.29,91.1,43.0,Medium,False,True
6,4,Marissa Jaret Winokur,24.0,10.67,1119634,11.2,1219386,12.19,22.86,111111,10000000,10.6,91.1,39.6,Medium,False,True
6,4,Jason Taylor,29.0,12.89,1055448,10.55,1149481,11.49,24.38,0,10000000,12.12,91.1,40.7,Medium,False,True
6,4,Kristi Yamaguchi,29.0,12.89,1253304,12.53,1364965,13.65,26.54,0,10000000,14.28,91.1,42.3,Medium,False,True
6,4,Adam Carolla,19.0,8.44,1168645,11.69,381829,3.82,12.26,0,466666,0.0,32.7,59.0,High,True,True
6,4,Mario,24.0,10.67,1067700,10.68,1162826,11.63,22.29,111111,10000000,10.03,91.1,39.2,Medium,False,True
6,5,Cristian de la Fuente,23.0,11.73,1261485,12.61,1344496,13.44,25.18,272959,10000000,11.65,93.4,42.7,Medium,False,True
6,5,Priscilla Presley,21.0,10.71,882021,8.82,282018,2.82,13.53,0,426020,0.0,32.0,66.1,High,True,True
6,5,Marlee Matlin,22.0,11.22,1087566,10.88,1159132,11.59,22.82,323979,10000000,9.28,93.4,41.0,Medium,False,True
6,5,Shannon Elizabeth,23.0,11.73,1482793,14.83,1580368,15.8,27.54,272959,10000000,14.0,93.4,44.5,Medium,False,True
6,5,Marissa Jaret Winokur,24.0,12.24,1316374,13.16,1402998,14.03,26.27,221938,10000000,12.74,93.4,43.5,Medium,False,True
6,5,Jason Taylor,27.0,13.78,1240909,12.41,1322567,13.23,27.0,68877,10000000,13.47,93.4,43.9,Medium,False,True
6,5,Kristi Yamaguchi,29.0,14.8,1473532,14.74,1570497,15.7,30.5,0,10000000,16.97,93.4,46.5,Medium,False,True
6,5,Mario,27.0,13.78,1255315,12.55,1337920,13.38,27.15,68877,10000000,13.62,93.4,44.0,Medium,False,True
6,6,Cristian de la Fuente,27.0,15.0,1519642,15.2,1657861,16.58,31.58,95238,10000000,16.01,90.9,46.8,Medium,False,True
6,6,Marlee Matlin,21.0,11.67,1191028,11.91,389807,3.9,15.56,0,595238,0.0,32.7,69.8,High,True,True
6,6,Shannon Elizabeth,24.0,13.33,1623855,16.24,1771553,17.72,31.05,261904,10000000,15.48,90.9,46.6,Medium,False,True
6,6,Marissa Jaret Winokur,26.0,14.44,1441604,14.42,1572726,15.73,30.17,150793,10000000,14.61,90.9,45.8,Medium,False,True
6,6,Jason Taylor,24.0,13.33,1235418,12.35,1347786,13.48,26.81,261904,10000000,11.25,90.9,43.4,Medium,False,True
6,6,Kristi Yamaguchi,30.0,16.67,1613713,16.14,1760488,17.6,34.27,0,10000000,18.71,90.9,48.8,Medium,False,True
6,6,Mario,28.0,15.56,1374736,13.75,1499775,15.0,30.55,39682,10000000,14.99,90.9,46.0,Medium,False,True
6,7,Cristian de la Fuente,23.0,14.89,1568088,15.68,1827449,18.27,33.16,661812,10000000,9.57,83.5,42.2,Medium,False,True
6,7,Shannon Elizabeth,25.5,16.5,2027504,20.28,708855,7.09,23.59,0,338187,0.0,35.0,71.6,High,True,True
6,7,Marissa Jaret Winokur,26.0,16.83,1636318,16.36,1906965,19.07,35.9,467637,10000000,12.3,83.5,44.1,Medium,False,True
6,7,Jason Taylor,27.5,17.8,1542511,15.43,1797643,17.98,35.78,370550,10000000,12.18,83.5,43.9,Medium,False,True
6,7,Kristi Yamaguchi,27.0,17.48,1665157,16.65,1940574,19.41,36.88,402912,10000000,13.29,83.5,44.8,Medium,False,True
6,7,Mario,25.5,16.5,1560418,15.6,1818511,18.19,34.69,500000,10000000,11.1,83.5,43.2,Medium,False,True
6,8,Cristian de la Fuente,28.5,21.35,2121826,21.22,2451178,24.51,45.86,450187,10000000,19.36,84.5,51.2,Medium,False,True
6,8,Marissa Jaret Winokur,25.0,18.73,2012864,20.13,2325303,23.25,41.98,712359,10000000,15.48,84.5,48.6,Medium,False,True
6,8,Jason Taylor,26.0,19.48,1897471,18.97,2191998,21.92,41.4,637453,10000000,14.89,84.5,48.1,Medium,False,True
6,8,Kristi Yamaguchi,27.5,20.6,2048339,20.48,2366285,23.66,44.26,525093,10000000,17.76,84.5,50.1,Medium,False,True
6,8,Mario,26.5,19.85,1919498,19.19,665233,6.65,26.5,0,487640,0.0,34.7,80.0,High,True,True
6,9,Cristian de la Fuente,28.0,25.45,2560941,25.61,3085695,30.86,56.31,568181,10000000,23.89,79.5,54.7,Medium,False,True
6,9,Marissa Jaret Winokur,26.0,23.64,2429430,24.29,878170,8.78,32.42,0,886363,0.0,36.1,81.1,High,True,True
6,9,Jason Taylor,27.5,25.0,2290155,22.9,2759423,27.59,52.59,613636,10000000,20.18,79.5,52.4,Medium,False,True
6,9,Kristi Yamaguchi,28.5,25.91,2719472,27.19,3276709,32.77,58.68,522727,10000000,26.26,79.5,54.6,Medium,False,True
7,1,Ted McGinley,18.5,7.34,665518,6.66,209411,2.09,9.44,0,0,0.0,31.5,54.0,Medium,True,True
7,1,Cloris Leachman,16.0,6.35,535474,5.35,561639,5.62,11.97,329975,10000000,2.53,95.1,32.0,Low,False,True
7,1,Susan Lucci,18.5,7.34,620130,6.2,650431,6.5,13.85,230769,10000000,4.41,95.1,33.3,Low,False,True
7,1,Cody Linley,20.5,8.13,817898,8.18,857863,8.58,16.71,151404,10000000,7.28,95.1,35.4,Medium,False,True
7,1,Misty May-Treanor,21.0,8.33,782261,7.82,820485,8.2,16.54,131562,10000000,7.1,95.1,35.2,Medium,False,True
7,1,Maurice Greene,19.5,7.74,820483,8.2,860573,8.61,16.34,191086,10000000,6.91,95.1,35.1,Medium,False,True
7,1,Warren Sapp,21.5,8.53,844369,8.44,885627,8.86,17.39,111721,10000000,7.95,95.1,35.8,Medium,False,True
7,1,Jeffrey Ross,12.0,4.76,682303,6.82,715642,7.16,11.92,488705,10000000,2.48,95.1,32.1,Low,False,True
7,1,Toni Braxton,22.5,8.93,933308,9.33,978912,9.79,18.72,72039,10000000,9.28,95.1,36.8,Medium,False,True
7,1,Lance Bass,21.5,8.53,839413,8.39,880429,8.8,17.34,111721,10000000,7.9,95.1,35.8,Medium,False,True
7,1,Kim Kardashian,18.5,7.34,772434,7.72,810177,8.1,15.44,230769,10000000,6.01,95.1,34.5,Low,False,True
7,1,Rocco DiSpirito,17.5,6.94,742613,7.43,778899,7.79,14.73,270451,10000000,5.3,95.1,34.0,Low,False,True
7,1,Brooke Burke,24.5,9.72,943789,9.44,989905,9.9,19.62,0,10000000,10.19,95.1,37.4,Medium,False,True
7,2,Cloris Leachman,15.0,6.79,596712,5.97,634971,6.35,13.14,363225,10000000,2.7,93.6,31.7,Low,False,True
7,2,Susan Lucci,21.0,9.5,760154,7.6,808893,8.09,17.59,91731,10000000,7.15,93.6,34.8,Low,False,True
7,2,Cody Linley,21.0,9.5,1002578,10.03,1066861,10.67,20.17,91731,10000000,9.73,93.6,36.8,Medium,False,True
7,2,Misty May-Treanor,21.0,9.5,871722,8.72,927614,9.28,18.78,91731,10000000,8.34,93.6,35.7,Medium,False,True
7,2,Maurice Greene,19.0,8.6,914314,9.14,972938,9.73,18.33,182229,10000000,7.89,93.6,35.5,Medium,False,True
7,2,Warren Sapp,24.0,10.86,1035026,10.35,1101389,11.01,21.87,0,10000000,11.43,93.6,38.0,Medium,False,True
7,2,Toni Braxton,23.0,10.41,1144047,11.44,1217401,12.17,22.58,1234,10000000,12.14,93.6,38.5,Medium,False,True
7,2,Lance Bass,20.0,9.05,935410,9.35,995386,9.95,19.0,136980,10000000,8.56,93.6,35.9,Medium,False,True
7,2,Kim Kardashian,17.0,7.69,860770,8.61,274788,2.75,10.44,0,182229,0.0,31.9,53.2,Medium,True,True
7,2,Rocco DiSpirito,16.0,7.24,827540,8.28,880599,8.81,16.05,317976,10000000,5.61,93.6,33.9,Low,False,True
7,2,Brooke Burke,24.0,10.86,1051722,10.52,1119155,11.19,22.05,0,10000000,11.61,93.6,38.1,Medium,False,True
7,4,Cloris Leachman,22.0,10.84,780428,7.8,844402,8.44,19.28,136288,10000000,6.9,91.8,37.0,Medium,False,True
7,4,Susan Lucci,24.0,11.82,903810,9.04,977898,9.78,21.6,37766,10000000,9.22,91.8,38.7,Medium,False,True
7,4,Cody Linley,23.0,11.33,1192048,11.92,1289765,12.9,24.23,87027,10000000,11.85,91.8,40.7,Medium,False,True
7,4,Maurice Greene,20.0,9.85,1087104,10.87,1176218,11.76,21.61,234811,10000000,9.23,91.8,38.9,Medium,False,True
7,4,Warren Sapp,22.0,10.84,1118753,11.19,1210461,12.1,22.94,136288,10000000,10.56,91.8,39.8,Medium,False,True
7,4,Toni Braxton,22.0,10.84,1236594,12.37,1337961,13.38,24.22,136288,10000000,11.84,91.8,40.8,Medium,False,True
7,4,Lance Bass,26.0,12.81,1223406,12.23,1323692,13.24,26.04,0,10000000,13.66,91.8,42.0,Medium,False,True
7,4,Rocco DiSpirito,18.0,8.87,1082324,10.82,351313,3.51,12.38,0,431855,0.0,32.5,60.9,High,True,True
7,4,Brooke Burke,26.0,12.81,1375528,13.76,1488284,14.88,27.69,0,10000000,15.31,91.8,43.2,Medium,False,True
7,5,Cloris Leachman,21.0,10.77,864545,8.65,956240,9.56,20.33,426282,10000000,4.5,89.4,36.5,Medium,False,True
7,5,Susan Lucci,22.0,11.28,1001225,10.01,1107417,11.07,22.36,375000,10000000,6.53,89.4,38.0,Medium,False,True
7,5,Cody Linley,28.0,14.36,1320531,13.21,1460588,14.61,28.96,67307,10000000,13.14,89.4,42.7,Medium,False,True
7,5,Maurice Greene,27.0,13.85,1324703,13.25,1465203,14.65,28.5,118589,10000000,12.67,89.4,42.4,Medium,False,True
7,5,Warren Sapp,25.0,12.82,1363269,13.63,1507859,15.08,27.9,221153,10000000,12.07,89.4,42.0,Medium,False,True
7,5,Toni Braxton,22.0,11.28,1369877,13.7,454550,4.55,15.83,0,323717,0.0,33.2,60.2,High,True,True
7,5,Lance Bass,21.0,10.77,1232061,12.32,1362736,13.63,24.4,426282,10000000,8.57,89.4,39.6,Medium,False,True
7,5,Brooke Burke,29.0,14.87,1523786,15.24,1685401,16.85,31.73,16025,10000000,15.9,89.4,44.7,Medium,False,True
7,6,Cloris Leachman,15.0,9.38,933900,9.34,299766,3.0,12.37,0,803571,0.0,32.1,73.2,High,True,True
7,6,Susan Lucci,23.0,14.37,1189700,11.9,1272914,12.73,27.1,0,10000000,14.73,93.0,46.3,Medium,False,True
7,6,Cody Linley,23.0,14.37,1569113,15.69,1678865,16.79,31.16,0,10000000,18.79,93.0,49.3,Medium,False,True
7,6,Maurice Greene,21.0,13.12,1430973,14.31,1531063,15.31,28.44,53571,10000000,16.06,93.0,47.3,Medium,False,True
7,6,Warren Sapp,25.0,15.62,1619896,16.2,1733200,17.33,32.96,0,10000000,20.58,93.0,50.7,Medium,False,True
7,6,Lance Bass,27.0,16.88,1610389,16.1,1723028,17.23,34.11,0,10000000,21.73,93.0,51.6,Medium,False,True
7,6,Brooke Burke,26.0,16.25,1646027,16.46,1761159,17.61,33.86,0,10000000,21.49,93.0,51.4,Medium,False,True
7,7,Susan Lucci,24.0,16.33,1309681,13.1,432560,4.33,20.65,0,295918,0.0,33.0,74.1,High,True,True
7,7,Cody Linley,22.0,14.97,1570325,15.7,1728819,17.29,32.25,636054,10000000,11.6,89.9,45.4,Medium,False,True
7,7,Maurice Greene,25.0,17.01,1732815,17.33,1907710,19.08,36.08,431972,10000000,15.43,89.9,48.0,Medium,False,True
7,7,Warren Sapp,21.0,14.29,1621148,16.21,1784771,17.85,32.13,704081,10000000,11.48,89.9,45.3,Medium,False,True
7,7,Lance Bass,25.0,17.01,1772796,17.73,1951726,19.52,36.52,431972,10000000,15.87,89.9,48.4,Medium,False,True
7,7,Brooke Burke,30.0,20.41,1993231,19.93,2194410,21.94,42.35,91836,10000000,21.7,89.9,52.4,Medium,False,True
7,8,Cody Linley,24.0,18.82,1917270,19.17,2215557,22.16,40.98,600000,10000000,15.49,84.4,48.5,Medium,False,True
7,8,Maurice Greene,24.0,18.82,1923328,19.23,666767,6.67,25.49,0,600000,0.0,34.7,80.1,High,True,True
7,8,Warren Sapp,27.0,21.18,1979321,19.79,2287262,22.87,44.05,364705,10000000,18.56,84.4,50.6,Medium,False,True
7,8,Lance Bass,25.0,19.61,1967704,19.68,2273838,22.74,42.35,521568,10000000,16.86,84.4,49.4,Medium,False,True
7,8,Brooke Burke,27.5,21.57,2212375,22.12,2556574,25.57,47.13,325490,10000000,21.64,84.4,52.8,Medium,False,True
7,9,Cody Linley,23.0,22.89,2434459,24.34,880362,8.8,31.69,0,899253,0.0,36.2,81.0,High,True,True
7,9,Warren Sapp,24.5,24.38,2513249,25.13,3029516,30.3,54.67,600746,10000000,22.98,79.5,54.4,Medium,False,True
7,9,Lance Bass,28.5,28.36,2498499,24.98,3011735,30.12,58.48,202736,10000000,26.79,79.5,54.3,Medium,False,True
7,9,Brooke Burke,24.5,24.38,2553791,25.54,3078385,30.78,55.16,600746,10000000,23.47,79.5,54.7,Medium,False,True
8,2,Gilles Marini,27.0,10.19,851406,8.51,899781,9.0,19.19,0,10000000,9.96,94.3,37.0,Medium,False,True
8,2,Denise Richards,21.0,7.92,863827,8.64,912908,9.13,17.05,117561,10000000,7.83,94.3,35.6,Medium,False,True
8,2,David Alan Grier,17.0,6.42,698072,6.98,737735,7.38,13.79,268505,10000000,4.56,94.3,33.2,Low,False,True
8,2,Lawrence Taylor,20.0,7.55,697189,6.97,736801,7.37,14.92,155297,10000000,5.69,94.3,34.0,Low,False,True
8,2,Ty Murray,20.0,7.55,744718,7.45,787031,7.87,15.42,155297,10000000,6.19,94.3,34.4,Low,False,True
8,2,Shawn Johnson,24.0,9.06,738204,7.38,780148,7.8,16.86,4354,10000000,7.63,94.3,35.3,Medium,False,True
8,2,Steve Wozniak,17.0,6.42,552152,5.52,583524,5.84,12.25,268505,10000000,3.02,94.3,32.1,Low,False,True
8,2,Belinda Carlisle,18.0,6.79,768044,7.68,243504,2.44,9.23,0,79825,0.0,31.7,54.3,Medium,True,True
8,2,Chuck Wicks,20.0,7.55,934568,9.35,987669,9.88,17.42,155297,10000000,8.2,94.3,35.9,Medium,False,True
8,2,Lil' Kim,23.0,8.68,1096455,10.96,1158753,11.59,20.27,42089,10000000,11.04,94.3,37.9,Medium,False,True
8,2,Steve-O,14.0,5.28,699707,7.0,739463,7.39,12.68,381712,10000000,3.45,94.3,32.5,Low,False,True
8,2,Holly Madison,18.0,6.79,670853,6.71,708969,7.09,13.88,230769,10000000,4.65,94.3,33.3,Low,False,True
8,2,Melissa Rycroft,26.0,9.81,684799,6.85,723708,7.24,17.05,0,10000000,7.82,94.3,35.4,Medium,False,True
8,3,Gilles Marini,27.0,10.63,923804,9.24,982400,9.82,20.45,0,10000000,11.44,93.7,38.0,Medium,False,True
8,3,Denise Richards,16.0,6.3,852075,8.52,271836,2.72,9.02,0,13779,0.0,31.9,50.7,Medium,True,True
8,3,David Alan Grier,24.0,9.45,833175,8.33,886022,8.86,18.31,0,10000000,9.29,93.7,36.4,Medium,False,True
8,3,Lawrence Taylor,20.0,7.87,756474,7.56,804456,8.04,15.92,92519,10000000,6.9,93.7,34.7,Low,False,True
8,3,Ty Murray,23.0,9.06,808045,8.08,859298,8.59,17.65,0,10000000,8.63,93.7,35.9,Medium,False,True
8,3,Shawn Johnson,27.0,10.63,800977,8.01,851782,8.52,19.15,0,10000000,10.13,93.7,37.0,Medium,False,True
8,3,Steve Wozniak,10.0,3.94,490176,4.9,521267,5.21,9.15,486220,10000000,0.13,93.7,30.0,Low,False,True
8,3,Chuck Wicks,23.0,9.06,1115443,11.15,1186194,11.86,20.92,0,10000000,11.9,93.7,38.3,Medium,False,True
8,3,Lil' Kim,25.0,9.84,1189691,11.9,1265151,12.65,22.49,0,10000000,13.48,93.7,39.5,Medium,False,True
8,3,Steve-O,15.0,5.91,759206,7.59,807361,8.07,13.98,289370,10000000,4.96,93.7,33.4,Low,False,True
8,3,Holly Madison,17.0,6.69,727898,7.28,774068,7.74,14.43,210629,10000000,5.42,93.7,33.7,Low,False,True
8,3,Melissa Rycroft,27.0,10.63,743030,7.43,790160,7.9,18.53,0,10000000,9.51,93.7,36.5,Medium,False,True
8,4,Gilles Marini,30.0,12.4,1003875,10.04,1047262,10.47,22.87,0,10000000,16.06,95.7,42.0,Medium,False,True
8,4,David Alan Grier,22.0,9.09,905390,9.05,944521,9.45,18.54,0,10000000,11.73,95.7,38.7,Medium,False,True
8,4,Lawrence Taylor,19.0,7.85,822041,8.22,857569,8.58,16.43,0,10000000,9.62,95.7,37.1,Medium,False,True
8,4,Ty Murray,25.0,10.33,878081,8.78,916032,9.16,19.49,0,10000000,12.68,95.7,39.4,Medium,False,True
8,4,Shawn Johnson,25.0,10.33,870401,8.7,908020,9.08,19.41,0,10000000,12.6,95.7,39.4,Medium,False,True
8,4,Steve Wozniak,12.0,4.96,591846,5.92,185227,1.85,6.81,0,396694,0.0,31.3,59.2,High,True,True
8,4,Chuck Wicks,22.0,9.09,1212123,12.12,1264511,12.65,21.74,0,10000000,14.93,95.7,41.1,Medium,False,True
8,4,Lil' Kim,27.0,11.16,1292807,12.93,1348682,13.49,24.64,0,10000000,17.83,95.7,43.3,Medium,False,True
8,4,Steve-O,15.0,6.2,825010,8.25,860666,8.61,14.81,148760,10000000,7.99,95.7,36.0,Medium,False,True
8,4,Holly Madison,16.0,6.61,790989,7.91,825175,8.25,14.86,107438,10000000,8.05,95.7,36.1,Medium,False,True
8,4,Melissa Rycroft,29.0,11.98,807432,8.07,842329,8.42,20.41,0,10000000,13.6,95.7,40.1,Medium,False,True
8,5,Gilles Marini,29.0,13.81,1163742,11.64,1256023,12.56,26.37,0,10000000,12.5,92.1,41.2,Medium,False,True
8,5,David Alan Grier,22.0,10.48,1049574,10.5,339840,3.4,13.87,0,142857,0.0,32.4,61.5,High,True,True
8,5,Lawrence Taylor,20.0,9.52,952951,9.53,1028517,10.29,19.81,428571,10000000,5.93,92.1,36.7,Medium,False,True
8,5,Ty Murray,21.0,10.0,1017917,10.18,1098633,10.99,20.99,380952,10000000,7.11,92.1,37.5,Medium,False,True
