name,D_pct,D_rank,judge_favored,fan_favored,season,week
Wayne Brady,0.008642454593407525,7,True,False,31,2
Sam Champion,0.011342159881259486,2,True,False,31,2
Jessie James Decker,-0.030389752098069184,-11,False,True,31,2
Jordin Sparks,-0.01692407713811614,-6,False,True,31,2
Heidi D'Amelio,0.007196122513013915,4,True,False,31,2
Charli D'Amelio,0.019120961928362663,10,True,False,31,2
Teresa Giudice,0.0364213291357071,1,True,False,31,2
Vinny Guadagnino,-0.003616567822859615,-3,False,True,31,2
Shangela,0.005097021043642888,2,True,False,31,2
Gabby Windey,-0.004155154364918742,1,False,True,31,2
Cheryl Ladd,0.04219623772595202,1,True,False,31,3
Selma Blair,0.002661561416442873,2,True,False,31,3
Joseph Baena,-0.017638564952454527,-5,False,True,31,3
Trevor Donovan,-0.01579453934401874,-5,False,True,31,3
Daniel Durant,0.0004872234179794793,1,True,False,31,3
Wayne Brady,0.009903105691479189,8,True,False,31,3
Sam Champion,0.008053901667507843,1,True,False,31,3
Jessie James Decker,-0.030452237445598468,-10,False,True,31,3
Jordin Sparks,-0.014028162425172755,-5,False,True,31,3
Heidi D'Amelio,0.01603782214458964,8,True,False,31,3
Charli D'Amelio,0.014724709066601546,8,True,False,31,3
Vinny Guadagnino,-0.015039190180038589,-7,False,True,31,3
Shangela,0.0023305368671078103,2,True,False,31,3
Gabby Windey,-0.003442403650377346,1,False,True,31,3
Selma Blair,0.0002381338014168649,0,True,False,31,4
Joseph Baena,-0.026562173986084875,-9,False,True,31,4
Trevor Donovan,-0.019356069662422273,-7,False,True,31,4
Daniel Durant,-0.0028315368208733233,1,False,True,31,4
Wayne Brady,0.01159953232557305,8,True,False,31,4
Sam Champion,0.04383139946957139,0,True,False,31,4
Jessie James Decker,-0.024929604226055224,-7,False,True,31,4
Jordin Sparks,-0.008105825351300083,-1,False,True,31,4
Heidi D'Amelio,0.01584308901804854,7,True,False,31,4
Charli D'Amelio,0.01670393538821488,9,True,False,31,4
Vinny Guadagnino,-0.005609538487674315,-3,False,True,31,4
Shangela,0.001707534683057399,1,True,False,31,4
Gabby Windey,-0.0025288761514720426,1,False,True,31,4
Selma Blair,0.004958534028876832,2,True,False,31,5
Joseph Baena,0.04723468872325294,2,True,False,31,5
Trevor Donovan,-0.014609488910095628,-3,False,True,31,5
Daniel Durant,-0.012899621277012427,-6,False,True,31,5
Wayne Brady,0.008925889301294704,7,True,False,31,5
Jessie James Decker,-0.02856319588694911,-7,False,True,31,5
Jordin Sparks,-0.019387317943380264,-7,False,True,31,5
Heidi D'Amelio,0.01434038543106228,6,True,False,31,5
Charli D'Amelio,0.016680846467513527,9,True,False,31,5
Vinny Guadagnino,-0.0135177548079298,-5,False,True,31,5
Shangela,0.0032046532188260424,2,True,False,31,5
Gabby Windey,-0.006367618345459111,0,False,True,31,5
Trevor Donovan,-0.019854934565148433,-2,False,True,31,6
Daniel Durant,-0.01076443001989616,-2,False,True,31,6
Wayne Brady,0.0049628778437577625,1,True,False,31,6
Jessie James Decker,0.052007802815495614,1,True,False,31,6
Jordin Sparks,-0.024426236850799574,-7,False,True,31,6
Heidi D'Amelio,0.013723680774883854,6,True,False,31,6
Charli D'Amelio,0.019890980959983234,6,True,False,31,6
Vinny Guadagnino,-0.02197083127527072,-5,False,True,31,6
Shangela,0.0012175745218307304,2,True,False,31,6
Gabby Windey,-0.014786484204836303,0,False,True,31,6
Trevor Donovan,-0.014350572047107116,1,False,True,31,7
Daniel Durant,-0.01173066050844547,-1,False,True,31,7
Wayne Brady,9.393658732076426e-05,3,True,False,31,7
Jordin Sparks,0.06418697086899448,1,True,False,31,7
Heidi D'Amelio,0.0048399509143508684,1,True,False,31,7
Charli D'Amelio,0.01097953555192517,5,True,False,31,7
Vinny Guadagnino,-0.020083441508903427,-5,False,True,31,7
Shangela,-0.004722458405984842,0,False,True,31,7
Gabby Windey,-0.029213261452150488,-5,False,True,31,7
Trevor Donovan,-0.027171554031636902,-3,False,True,31,8
Daniel Durant,-0.01554984822078398,-3,False,True,31,8
Wayne Brady,0.011700336104945114,5,True,False,31,8
Heidi D'Amelio,0.07670755077415756,1,True,False,31,8
Charli D'Amelio,0.020515940512747327,5,True,False,31,8
Vinny Guadagnino,-0.039489878025193784,-4,False,True,31,8
Shangela,0.0019113958601565395,2,True,False,31,8
Gabby Windey,-0.02862394297439186,-3,False,True,31,8
Trevor Donovan,0.08529876024157024,0,True,False,31,9
Daniel Durant,-0.03530075660560586,-3,False,True,31,9
Wayne Brady,-0.015017145276156302,1,False,True,31,9
Charli D'Amelio,0.013010748056695082,4,True,False,31,9
Shangela,-0.015339945340716338,-1,False,True,31,9
Gabby Windey,-0.032651661075786764,-1,False,True,31,9
Jamie Lynn Spears,-0.022474487510666538,-7,False,True,32,1
Mira Sorvino,0.006361933254389399,3,True,False,32,1
Barry Williams,0.005749831155526394,5,True,False,32,1
Alyson Hannigan,-0.019480889177710993,-4,False,True,32,1
Xochitl Gomez,-0.002168370132190914,-2,False,True,32,1
Adrian Peterson,-0.0010858694826905158,-2,False,True,32,1
Matt Walsh,0.034463741457465655,2,True,False,32,1
Tyson Beckford,-0.023855293533955338,-7,False,True,32,1
Jason Mraz,-0.012643971222746367,-1,False,True,32,1
Lele Pons,0.017279043267858868,8,True,False,32,1
Harry Jowsey,-0.015474288505352318,-5,False,True,32,1
Mauricio Umansky,-0.001881275154739126,1,False,True,32,1
Charity Lawson,0.022512851602949052,7,True,False,32,1
Ariana Madix,0.012697043981862749,2,True,False,32,1
Jamie Lynn Spears,0.03771587009858805,4,True,False,32,2
Mira Sorvino,-3.130086224674422e-05,1,False,True,32,2
Barry Williams,-0.001955435402418229,2,False,True,32,2
Alyson Hannigan,-0.005425726907252543,-2,False,True,32,2
Xochitl Gomez,0.010706873041029616,1,True,False,32,2
Adrian Peterson,-0.017806746498335996,-6,False,True,32,2
Tyson Beckford,-0.009678507615291473,-5,False,True,32,2
Jason Mraz,-0.015697845442273317,-1,False,True,32,2
Lele Pons,0.015116142934241239,7,True,False,32,2
Harry Jowsey,-0.012851543029693574,-5,False,True,32,2
Mauricio Umansky,-0.0179386797839666,-2,False,True,32,2
Charity Lawson,0.013831042034670601,5,True,False,32,2
Ariana Madix,0.004015857432948952,1,True,False,32,2
Mira Sorvino,0.0006526081315029603,2,True,False,32,3
Barry Williams,0.0019706355477064064,4,True,False,32,3
Alyson Hannigan,-0.015665748408736968,-3,False,True,32,3
Xochitl Gomez,0.003956850361726327,-1,True,False,32,3
Adrian Peterson,-0.025717301188894648,-8,False,True,32,3
Tyson Beckford,0.034912588439813125,0,True,False,32,3
Jason Mraz,-0.017715115892227434,0,False,True,32,3
Lele Pons,0.006431484973442064,5,True,False,32,3
Harry Jowsey,-0.005766442469153407,-2,False,True,32,3
Mauricio Umansky,-0.008142717269531294,-1,False,True,32,3
Charity Lawson,0.012703655609809475,2,True,False,32,3
Ariana Madix,0.012379502164543393,2,True,False,32,3
Mira Sorvino,-0.005579946539973277,0,False,True,32,4
Barry Williams,-0.004940039970019988,0,False,True,32,4
Alyson Hannigan,-0.020350247675123834,-7,False,True,32,4
Xochitl Gomez,0.001616544558272287,1,True,False,32,4
Adrian Peterson,0.054684583592291794,4,True,False,32,4
Jason Mraz,-0.030333565166782567,-2,False,True,32,4
Lele Pons,0.009891825779246216,4,True,False,32,4
Harry Jowsey,-0.0058447466723733354,-3,False,True,32,4
Mauricio Umansky,-0.013338979586156458,-2,False,True,32,4
Charity Lawson,0.00846685423342712,4,True,False,32,4
Ariana Madix,0.005727717447192068,1,True,False,32,4
Mira Sorvino,0.06200565480226192,2,True,False,32,5
Barry Williams,0.006595762638305067,4,True,False,32,5
Alyson Hannigan,-0.023909844563937827,-6,False,True,32,5
Xochitl Gomez,-0.0011145804458321806,1,False,True,32,5
Jason Mraz,-0.03978536091414435,-2,False,True,32,5
Lele Pons,0.004452061780824718,2,True,False,32,5
Harry Jowsey,-0.01513763605505443,-1,False,True,32,5
Mauricio Umansky,0.0017397606959042855,0,True,False,32,5
Charity Lawson,0.00971682388672955,2,True,False,32,5
Ariana Madix,-0.0045626418250567236,-2,False,True,32,5
Barry Williams,-0.0020342585776785965,1,False,True,32,6
Alyson Hannigan,-0.02468935645959351,-4,False,True,32,6
Xochitl Gomez,0.0025544314565551784,1,True,False,32,6
Jason Mraz,-0.04422495371482621,-2,False,True,32,6
Lele Pons,0.011166090801840042,2,True,False,32,6
Harry Jowsey,-0.01759103126001499,-3,False,True,32,6
Mauricio Umansky,0.07047885924744432,3,True,False,32,6
Charity Lawson,0.0018921759121498655,1,True,False,32,6
Ariana Madix,0.0024480425941238587,1,True,False,32,6
Barry Williams,0.001984992971384422,0,True,False,32,7
Alyson Hannigan,-0.010983565351807209,-2,False,True,32,7
Xochitl Gomez,-0.011617369088047613,1,False,True,32,7
Jason Mraz,-0.05700368093089153,-3,False,True,32,7
Lele Pons,0.09467381368583204,5,True,False,32,7
Harry Jowsey,-0.006757158764736287,-2,False,True,32,7
Charity Lawson,-0.002029264438566575,0,False,True,32,7
Ariana Madix,-0.008267768083167315,1,False,True,32,7
Barry Williams,0.09998710560749047,2,True,False,32,8
Alyson Hannigan,-0.01019467087628731,0,False,True,32,8
Xochitl Gomez,-0.003104897684646807,0,False,True,32,8
Jason Mraz,-0.0779989007647777,-5,False,True,32,8
Harry Jowsey,-0.025037117524728425,-1,False,True,32,8
Charity Lawson,0.00776743907535507,2,True,False,32,8
Ariana Madix,0.008581042167594755,2,True,False,32,8
Alyson Hannigan,-0.031153572694488096,-1,False,True,32,9
Xochitl Gomez,-0.0004918938127265182,0,False,True,32,9
Jason Mraz,-0.04593463640482531,0,False,True,32,9
Harry Jowsey,0.08876959224173739,0,True,False,32,9
Charity Lawson,0.0030393506855608543,2,True,False,32,9
Ariana Madix,-0.014228840015258343,-1,False,True,32,9
Tori Spelling,0.048464995745664124,4,True,False,33,2
Eric Roberts,-0.0014116008469605076,0,False,True,33,2
Reginald VelJohnson,-0.004389102633461588,-2,False,True,33,2
Chandler Kinney,0.008555305133183075,4,True,False,33,2
Dwight Howard ,-0.01966264513092042,-1,False,True,33,2
Danny Amendola,-0.020623812374287412,-3,False,True,33,2
Stephen Nedoroscik,0.0042025691882081745,3,True,False,33,2
Ilona Maher,-0.011626306975784179,-2,False,True,33,2
Anna Delvey,-0.0009143672152869958,-1,False,True,33,2
Brooks Nader,0.003904635676114737,0,True,False,33,2
Phaedra Parks,0.007035104221062544,0,True,False,33,2
Jenn Tran,0.00018716677896674083,-1,True,False,33,2
Joey Graziadei,-0.01372194156649828,-1,False,True,33,2
Eric Roberts,0.05030093301210173,1,True,False,33,3
Reginald VelJohnson,-0.011053602696612666,-1,False,True,33,3
Chandler Kinney,0.013817618701262191,3,True,False,33,3
Dwight Howard ,-0.04761165839702418,-8,False,True,33,3
Danny Amendola,-0.02000493453076914,-4,False,True,33,3
Stephen Nedoroscik,0.006621231298037045,3,True,False,33,3
Ilona Maher,-0.01620963766456726,-3,False,True,33,3
Brooks Nader,0.013403508431313965,4,True,False,33,3
Phaedra Parks,0.0047063727934379684,0,True,False,33,3
Jenn Tran,0.006920331447587108,3,True,False,33,3
Joey Graziadei,-0.0008901623947667331,2,False,True,33,3
Chandler Kinney,-0.0034443962714141296,1,False,True,33,4
Dwight Howard ,-0.05480449025087089,-8,False,True,33,4
Danny Amendola,-0.013170661094055486,1,False,True,33,4
Stephen Nedoroscik,0.00447576562844397,3,True,False,33,4
Ilona Maher,-0.014815199682655142,-1,False,True,33,4
Brooks Nader,0.07948552860756333,3,True,False,33,4
Phaedra Parks,0.009992407759627092,1,True,False,33,4
Jenn Tran,0.001429205190666319,-1,True,False,33,4
Joey Graziadei,-0.009148159887305107,1,False,True,33,4
Chandler Kinney,0.012212417756254243,5,True,False,33,5
Dwight Howard ,-0.047153585198067755,-5,False,True,33,5
Danny Amendola,-0.020449034912287223,-1,False,True,33,5
Stephen Nedoroscik,0.0022484345627401536,0,True,False,33,5
Ilona Maher,-0.018411787562734816,0,False,True,33,5
Phaedra Parks,0.08673656835799368,0,True,False,33,5
Jenn Tran,-0.0015600273566842016,0,False,True,33,5
Joey Graziadei,-0.013622985647214064,1,False,True,33,5
Chandler Kinney,0.01236326293227985,4,True,False,33,6
Dwight Howard ,-0.044895121720963715,-2,False,True,33,6
Danny Amendola,-0.03676252170836816,-3,False,True,33,6
Stephen Nedoroscik,-0.0013004110697349691,0,False,True,33,6
Ilona Maher,-0.02663608857335084,-3,False,True,33,6
Jenn Tran,0.10945412458381018,3,True,False,33,6
Joey Graziadei,-0.01222324444367237,1,False,True,33,6
Chandler Kinney,0.00883652853461142,3,True,False,33,7
Dwight Howard ,0.08341437336574935,0,True,False,33,7
Danny Amendola,-0.0367949784679914,-3,False,True,33,7
Stephen Nedoroscik,-0.002723568589427433,2,False,True,33,7
Ilona Maher,-0.034255778702311473,-3,False,True,33,7
Joey Graziadei,-0.018476576140630446,1,False,True,33,7
Corey Feldman,0.03009821544547883,0,True,False,34,2
Danielle Fishel,-0.006330235999440589,-4,False,True,34,2
Elaine Hendrix,0.012402417835603335,6,True,False,34,2
Baron Davis,-0.0034528531219947256,-2,False,True,34,2
Jordan Chiles,-0.005627477163852243,1,False,True,34,2
Andy Richter,0.0035147136031377924,0,True,False,34,2
Robert Irwin,-0.04613610957075816,-1,False,True,34,2
Hilaria Baldwin,0.015076119974565046,6,True,False,34,2
Lauren Jauregui,-0.0041500954064072615,-2,False,True,34,2
Scott Hoying,-0.016235463348082915,-8,False,True,34,2
Alix Earle,0.004306011358478148,-1,True,False,34,2
Jen Affleck,0.015820039994161483,7,True,False,34,2
Whitney Leavitt,-0.0029310750067305102,-1,False,True,34,2
Dylan Efron,0.0036457914058417584,-1,True,False,34,2
Danielle Fishel,-0.005919090321882203,-3,False,True,34,3
Elaine Hendrix,0.007621217802302668,0,True,False,34,3
Jordan Chiles,-0.0060848456742537,1,False,True,34,3
Andy Richter,0.006624272457053743,0,True,False,34,3
Robert Irwin,-0.061403475363486004,-4,False,True,34,3
Hilaria Baldwin,0.014649670268401388,4,True,False,34,3
Lauren Jauregui,0.04198439367312648,0,True,False,34,3
Scott Hoying,-0.009430644179787284,-3,False,True,34,3
Alix Earle,0.005902213268954418,3,True,False,34,3
Jen Affleck,-0.0003716834914925804,-2,False,True,34,3
Whitney Leavitt,-0.002920643775732562,1,False,True,34,3
Dylan Efron,0.009348615336795665,3,True,False,34,3
Danielle Fishel,-0.01033862815318505,-4,False,True,34,4
Elaine Hendrix,0.016439553381067007,7,True,False,34,4
Jordan Chiles,-0.011078360377889868,-1,False,True,34,4
Andy Richter,0.0038220107819731397,-1,True,False,34,4
Robert Irwin,-0.07068540227818501,-7,False,True,34,4
Hilaria Baldwin,0.0696621239439652,6,True,False,34,4
Scott Hoying,-0.018364932166337056,-6,False,True,34,4
Alix Earle,0.0061377482301644415,2,True,False,34,4
Jen Affleck,0.012178795202300821,2,True,False,34,4
Whitney Leavitt,-0.0036153005979728814,2,False,True,34,4
Dylan Efron,0.005842392034099239,0,True,False,34,4
Danielle Fishel,0.0008680004340002184,1,True,False,34,6
Elaine Hendrix,0.017094208547104278,4,True,False,34,6
Jordan Chiles,-0.004495777247888633,1,False,True,34,6
Andy Richter,0.003417726708863353,-1,True,False,34,6
Robert Irwin,-0.07028563514281756,-4,False,True,34,6
Scott Hoying,0.048187424093712045,1,True,False,34,6
Alix Earle,0.0027672263836131805,-1,True,False,34,6
Jen Affleck,0.0050770025385012685,0,True,False,34,6
Whitney Leavitt,-0.0007039753519876846,1,False,True,34,6
Dylan Efron,-0.0019262009631004773,-2,False,True,34,6
Danielle Fishel,-0.0108081713679411,-2,False,True,34,7
Elaine Hendrix,-0.0018851069666498688,-1,False,True,34,7
Jordan Chiles,-0.017474534640881792,-2,False,True,34,7
Andy Richter,0.0032392555352904195,-1,True,False,34,7
Robert Irwin,-0.0714886215876843,-2,False,True,34,7
Alix Earle,0.018645616852928912,4,True,False,34,7
Jen Affleck,0.07284462377170947,2,True,False,34,7
Whitney Leavitt,-0.001229539771396393,1,False,True,34,7
Dylan Efron,0.008156478174624629,1,True,False,34,7
Danielle Fishel,0.0835003189722669,1,True,False,34,8
Elaine Hendrix,0.013846665240158637,0,True,False,34,8
Jordan Chiles,-0.01903982552637798,0,False,True,34,8
Andy Richter,0.018165348062159123,-1,True,False,34,8
Robert Irwin,-0.09327330347847562,-3,False,True,34,8
Alix Earle,0.002989309155922673,1,True,False,34,8
Whitney Leavitt,-0.012660948845474085,2,False,True,34,8
Dylan Efron,0.006472436419820343,0,True,False,34,8
Elaine Hendrix,0.00977347155340244,0,True,False,34,9
Jordan Chiles,-0.02143983849769704,-3,False,True,34,9
Andy Richter,0.07568089154414948,0,True,False,34,9
Robert Irwin,-0.08960446702445574,0,False,True,34,9
Alix Earle,0.008743478445813302,0,True,False,34,9
Whitney Leavitt,-0.005051924748184583,1,False,True,34,9
Dylan Efron,0.02189838872697214,2,True,False,34,9
Elaine Hendrix,0.009149443108958377,0,True,False,34,10
Jordan Chiles,-0.025368263794583013,-3,False,True,34,10
Robert Irwin,-0.11086432856821457,0,False,True,34,10
Alix Earle,0.008037919049444259,1,True,False,34,10
Whitney Leavitt,0.11310824006350848,3,True,False,34,10
Dylan Efron,0.005936990140886417,-1,True,False,34,10
