season,week,celebrity_name,popularity_level,judge_score,judge_percentage,prior_votes,prior_percentage,estimated_votes,vote_percentage,combined_score,min_votes,max_votes,prior_consistency,confidence,confidence_level,is_eliminated,consistency_check
5,4,Jennie Garth,Low,27.0,11.54,775578,7.76,856977,8.57,20.11,162393,10000000,89.5,40.1,Medium,False,True
5,4,Floyd Mayweather Jr. ,High,23.0,9.83,1356903,13.57,449793,4.5,14.33,0,290598,33.1,65.9,High,True,True
5,4,Helio Castroneves,Medium,27.0,11.54,1065080,10.65,1176862,11.77,23.31,162393,10000000,89.5,42.5,Medium,False,True
5,4,Mel B,High,26.0,11.11,1405557,14.06,1553073,15.53,26.64,205128,10000000,89.5,45.0,Medium,False,True
5,4,Marie Osmond,High,26.0,11.11,1423930,14.24,1573374,15.73,26.84,205128,10000000,89.5,45.2,Medium,False,True
5,4,Mark Cuban,Medium,22.0,9.4,1004334,10.04,1109741,11.1,20.5,376068,10000000,89.5,40.6,Medium,False,True
5,5,Cameron Mathison,Low,26.0,13.07,897857,8.98,978479,9.78,22.85,123743,10000000,91.0,44.1,Medium,False,True
5,5,Jane Seymour,Low,26.0,13.07,880423,8.8,959479,9.59,22.66,123743,10000000,91.0,44.0,Medium,False,True
5,5,Sabrina Bryan,High,28.0,14.07,1690557,16.91,1842357,18.42,32.49,23241,10000000,91.0,51.3,Medium,False,True
5,5,Jennie Garth,Low,25.0,12.56,887174,8.87,966836,9.67,22.23,173994,10000000,91.0,43.7,Medium,False,True
5,5,Helio Castroneves,Medium,23.0,11.56,1212850,12.13,1321756,13.22,24.78,274497,10000000,91.0,45.7,Medium,False,True
5,5,Mel B,High,29.0,14.57,1693439,16.93,1845497,18.45,33.03,0,10000000,91.0,51.7,Medium,False,True
5,5,Marie Osmond,High,21.0,10.55,1560633,15.61,1700767,17.01,27.56,375000,10000000,91.0,47.9,Medium,False,True
5,5,Mark Cuban,Medium,21.0,10.55,1177063,11.77,384826,3.85,14.4,0,375000,32.7,67.1,High,True,True
5,6,Cameron Mathison,Low,25.0,13.89,1000917,10.01,1148616,11.49,25.38,428571,10000000,85.2,41.8,Medium,False,True
5,6,Jane Seymour,Low,22.0,12.22,954231,9.54,1095040,10.95,23.17,595238,10000000,85.2,40.2,Medium,False,True
5,6,Sabrina Bryan,High,25.0,13.89,1836978,18.37,632414,6.32,20.21,0,261904,34.4,70.2,High,True,True
5,6,Jennie Garth,Low,27.0,15.0,1020451,10.2,1171032,11.71,26.71,317460,10000000,85.2,42.7,Medium,False,True
5,6,Helio Castroneves,Medium,28.0,15.56,1439711,14.4,1652160,16.52,32.08,261904,10000000,85.2,46.7,Medium,False,True
5,6,Mel B,High,30.0,16.67,1968190,19.68,2258623,22.59,39.25,150793,10000000,85.2,52.0,Medium,False,True
5,6,Marie Osmond,High,23.0,12.78,1779519,17.8,2042111,20.42,33.2,539682,10000000,85.2,47.7,Medium,False,True
5,7,Cameron Mathison,Low,25.5,16.35,1222119,12.22,1333279,13.33,29.68,467948,10000000,90.9,48.5,Medium,False,True
5,7,Jane Seymour,Low,25.0,16.03,1191047,11.91,389814,3.9,19.92,0,532051,32.7,69.9,High,True,True
5,7,Jennie Garth,Low,26.5,16.99,1244436,12.44,1357626,13.58,30.56,403846,10000000,90.9,49.2,Medium,False,True
5,7,Helio Castroneves,Medium,26.0,16.67,1750239,17.5,1909436,19.09,35.76,435897,10000000,90.9,53.1,Medium,False,True
5,7,Mel B,High,27.0,17.31,2324353,23.24,2535768,25.36,42.67,371794,10000000,90.9,58.2,High,False,True
5,7,Marie Osmond,High,26.0,16.67,2267802,22.68,2474074,24.74,41.41,435897,10000000,90.9,57.3,High,False,True
5,8,Cameron Mathison,Low,25.5,19.39,1388652,13.89,461451,4.61,24.01,0,523954,33.2,71.9,High,True,True
5,8,Jennie Garth,Low,25.0,19.01,1384554,13.85,1533632,15.34,34.35,638022,10000000,89.2,50.2,Medium,False,True
5,8,Helio Castroneves,Medium,28.5,21.67,2032038,20.32,2250832,22.51,44.18,371863,10000000,89.2,57.4,High,False,True
5,8,Mel B,High,28.0,21.29,2641920,26.42,2926381,29.26,50.56,409885,10000000,89.2,59.8,High,False,True
5,8,Marie Osmond,High,24.5,18.63,2552833,25.53,2827702,28.28,46.91,676045,10000000,89.2,59.7,High,False,True
5,9,Jennie Garth,Low,29.0,24.79,1625095,16.25,550106,5.5,30.29,0,664529,33.9,73.2,High,True,True
5,9,Helio Castroneves,Medium,30.0,25.64,2342533,23.43,2643217,26.43,52.07,664529,10000000,87.2,59.8,High,False,True
5,9,Mel B,High,30.0,25.64,3049067,30.49,3440440,34.4,60.05,664529,10000000,87.2,60.9,High,False,True
5,9,Marie Osmond,High,28.0,23.93,2983303,29.83,3366234,33.66,57.59,835470,10000000,87.2,61.1,High,False,True
6,2,Cristian de la Fuente,High,20.0,7.78,1065941,10.66,1145291,11.45,19.24,55447,10000000,92.6,41.5,Medium,False,True
6,2,Steve Guttenberg,High,16.0,6.23,1005006,10.05,1079820,10.8,17.02,211089,10000000,92.6,39.9,Medium,False,True
6,2,Priscilla Presley,Low,21.0,8.17,582171,5.82,625509,6.26,14.43,16536,10000000,92.6,37.8,Medium,False,True
6,2,Marlee Matlin,Low,24.0,9.34,606779,6.07,651949,6.52,15.86,0,10000000,92.6,38.9,Medium,False,True
6,2,Shannon Elizabeth,Low,24.0,9.34,606779,6.07,651949,6.52,15.86,0,10000000,92.6,38.9,Medium,False,True
6,2,Marissa Jaret Winokur,Low,21.0,8.17,582171,5.82,625509,6.26,14.43,16536,10000000,92.6,37.8,Medium,False,True
6,2,Jason Taylor,High,27.0,10.51,1172577,11.73,1259866,12.6,23.1,0,10000000,92.6,44.3,Medium,False,True
6,2,Kristi Yamaguchi,High,27.0,10.51,1172577,11.73,1259866,12.6,23.1,0,10000000,92.6,44.3,Medium,False,True
6,2,Monica Seles,High,15.0,5.84,989772,9.9,319035,3.19,9.03,0,288910,32.2,62.4,High,True,True
6,2,Penn Jillette,Medium,17.0,6.61,784800,7.85,843221,8.43,15.05,172178,10000000,92.6,38.4,Medium,False,True
6,2,Adam Carolla,Medium,19.0,7.39,808236,8.08,868403,8.68,16.08,94357,10000000,92.6,39.1,Medium,False,True
6,2,Mario,Low,26.0,10.12,623185,6.23,669576,6.7,16.81,0,10000000,92.6,39.6,Medium,False,True
6,3,Cristian de la Fuente,High,25.0,10.96,1345379,13.45,1475935,14.76,25.72,124561,10000000,90.3,43.6,Medium,False,True
6,3,Steve Guttenberg,High,21.0,9.21,1263667,12.64,415888,4.16,13.37,0,212280,32.9,64.4,High,True,True
6,3,Priscilla Presley,Low,26.0,11.4,718876,7.19,788637,7.89,19.29,80701,10000000,90.3,38.8,Medium,False,True
6,3,Marlee Matlin,Low,21.0,9.21,708209,7.08,776934,7.77,16.98,300000,10000000,90.3,37.2,Medium,False,True
6,3,Shannon Elizabeth,Low,24.0,10.53,744067,7.44,816271,8.16,18.69,168421,10000000,90.3,38.4,Medium,False,True
6,3,Marissa Jaret Winokur,Low,19.0,8.33,695876,6.96,763404,7.63,15.97,387719,10000000,90.3,36.5,Medium,False,True
6,3,Jason Taylor,High,23.0,10.09,1390423,13.9,1525351,15.25,25.34,212280,10000000,90.3,43.4,Medium,False,True
6,3,Kristi Yamaguchi,High,27.0,11.84,1393725,13.94,1528973,15.29,27.13,36842,10000000,90.3,44.6,Medium,False,True
6,3,Adam Carolla,Medium,21.0,9.21,1031565,10.32,1131669,11.32,20.53,300000,10000000,90.3,39.9,Medium,False,True
6,3,Mario,Low,21.0,9.21,708209,7.08,776934,7.77,16.98,300000,10000000,90.3,37.2,Medium,False,True
6,4,Cristian de la Fuente,High,26.0,11.56,1582678,15.83,1718738,17.19,28.74,22222,10000000,91.4,48.7,Medium,False,True
6,4,Priscilla Presley,Low,22.0,9.78,801247,8.01,870129,8.7,18.48,199999,10000000,91.4,41.1,Medium,False,True
6,4,Marlee Matlin,Low,24.0,10.67,804988,8.05,874191,8.74,19.41,111111,10000000,91.4,41.8,Medium,False,True
6,4,Shannon Elizabeth,Low,28.0,12.44,866757,8.67,941270,9.41,21.86,0,10000000,91.4,43.5,Medium,False,True
6,4,Marissa Jaret Winokur,Low,24.0,10.67,815793,8.16,885925,8.86,19.53,111111,10000000,91.4,41.9,Medium,False,True
6,4,Jason Taylor,High,29.0,12.89,1607051,16.07,1745206,17.45,30.34,0,10000000,91.4,49.9,Medium,False,True
6,4,Kristi Yamaguchi,High,29.0,12.89,1596408,15.96,1733648,17.34,30.23,0,10000000,91.4,49.8,Medium,False,True
6,4,Adam Carolla,Medium,19.0,8.44,1130891,11.31,368433,3.68,12.13,0,466666,32.6,64.7,High,True,True
6,4,Mario,Low,24.0,10.67,794182,7.94,862457,8.62,19.29,111111,10000000,91.4,41.7,Medium,False,True
6,5,Cristian de la Fuente,High,23.0,11.73,1726099,17.26,1838762,18.39,30.12,272959,10000000,93.5,51.1,Medium,False,True
6,5,Priscilla Presley,Low,21.0,10.71,875305,8.75,279731,2.8,13.51,0,426020,32.0,66.5,High,True,True
6,5,Marlee Matlin,Low,22.0,11.22,904412,9.04,963443,9.63,20.86,323979,10000000,93.5,44.2,Medium,False,True
6,5,Shannon Elizabeth,Low,23.0,11.73,938505,9.39,999762,10.0,21.73,272959,10000000,93.5,44.8,Medium,False,True
6,5,Marissa Jaret Winokur,Low,24.0,12.24,945622,9.46,1007343,10.07,22.32,221938,10000000,93.5,45.2,Medium,False,True
6,5,Jason Taylor,High,27.0,13.78,1829905,18.3,1949344,19.49,33.27,68877,10000000,93.5,53.3,Medium,False,True
6,5,Kristi Yamaguchi,High,29.0,14.8,1828137,18.28,1947460,19.47,34.27,0,10000000,93.5,54.0,Medium,False,True
6,5,Mario,Low,27.0,13.78,952013,9.52,1014151,10.14,23.92,68877,10000000,93.5,46.3,Medium,False,True
6,6,Cristian de la Fuente,High,27.0,15.0,1954549,19.55,2097260,20.97,35.97,95238,10000000,92.7,55.8,High,False,True
6,6,Marlee Matlin,Low,21.0,11.67,972090,9.72,312920,3.13,14.8,0,595238,32.2,67.5,High,True,True
6,6,Shannon Elizabeth,Low,24.0,13.33,1016158,10.16,1090352,10.9,24.24,261904,10000000,92.7,47.1,Medium,False,True
6,6,Marissa Jaret Winokur,Low,26.0,14.44,1056866,10.57,1134032,11.34,25.78,150793,10000000,92.7,48.2,Medium,False,True
6,6,Jason Taylor,High,24.0,13.33,1909617,19.1,2049047,20.49,33.82,261904,10000000,92.7,54.3,Medium,False,True
6,6,Kristi Yamaguchi,High,30.0,16.67,2021947,20.22,2169579,21.7,38.36,0,10000000,92.7,57.3,High,False,True
6,6,Mario,Low,28.0,15.56,1068771,10.69,1146807,11.47,27.02,39682,10000000,92.7,49.0,Medium,False,True
6,7,Cristian de la Fuente,High,23.0,14.89,2109674,21.1,2295890,22.96,37.85,661812,10000000,91.2,54.6,Medium,False,True
6,7,Shannon Elizabeth,Low,25.5,16.5,1158688,11.59,378288,3.78,20.29,0,338187,32.6,71.0,High,True,True
6,7,Marissa Jaret Winokur,Low,26.0,16.83,1184689,11.85,1289259,12.89,29.72,467637,10000000,91.2,48.4,Medium,False,True
6,7,Jason Taylor,High,27.5,17.8,2194869,21.95,2388604,23.89,41.69,370550,10000000,91.2,57.3,High,False,True
6,7,Kristi Yamaguchi,High,27.0,17.48,2189565,21.9,2382832,23.83,41.3,402912,10000000,91.2,57.0,High,False,True
6,7,Mario,Low,25.5,16.5,1162512,11.63,1265124,12.65,29.16,500000,10000000,91.2,48.0,Medium,False,True
6,8,Cristian de la Fuente,High,28.5,21.35,2488870,24.89,2739883,27.4,48.75,450187,10000000,89.9,60.0,High,False,True
6,8,Marissa Jaret Winokur,Low,25.0,18.73,1310465,13.1,1442631,14.43,33.15,712359,10000000,89.9,49.4,Medium,False,True
6,8,Jason Taylor,High,26.0,19.48,2444409,24.44,2690939,26.91,46.39,637453,10000000,89.9,59.3,High,False,True
6,8,Kristi Yamaguchi,High,27.5,20.6,2447474,24.47,2694312,26.94,47.54,525093,10000000,89.9,60.1,High,False,True
6,8,Mario,Low,26.5,19.85,1308780,13.09,432232,4.32,24.17,0,487640,33.0,72.1,High,True,True
6,9,Cristian de la Fuente,High,28.0,25.45,2856883,28.57,3192821,31.93,57.38,568181,10000000,88.2,61.2,High,False,True
6,9,Marissa Jaret Winokur,Low,26.0,23.64,1503094,15.03,503952,5.04,28.68,0,886363,33.5,71.8,High,True,True
6,9,Jason Taylor,High,27.5,25.0,2816980,28.17,3148226,31.48,56.48,613636,10000000,88.2,61.2,High,False,True
6,9,Kristi Yamaguchi,High,28.5,25.91,2823040,28.23,3154999,31.55,57.46,522727,10000000,88.2,61.2,High,False,True
7,1,Ted McGinley,High,18.5,7.34,1006706,10.07,324908,3.25,10.59,0,0,32.3,64.0,High,True,True
7,1,Cloris Leachman,Low,16.0,6.35,520808,5.21,560291,5.6,11.95,329975,10000000,92.4,35.0,Low,False,True
7,1,Susan Lucci,Low,18.5,7.34,542072,5.42,583168,5.83,13.17,230769,10000000,92.4,35.8,Medium,False,True
7,1,Cody Linley,Low,20.5,8.13,559084,5.59,601469,6.01,14.15,151404,10000000,92.4,36.5,Medium,False,True
7,1,Misty May-Treanor,Low,21.0,8.33,563336,5.63,606044,6.06,14.39,131562,10000000,92.4,36.7,Medium,False,True
7,1,Maurice Greene,Low,19.5,7.74,550578,5.51,592318,5.92,13.66,191086,10000000,92.4,36.2,Medium,False,True
7,1,Warren Sapp,High,21.5,8.53,1054095,10.54,1134008,11.34,19.87,111721,10000000,92.4,40.8,Medium,False,True
7,1,Jeffrey Ross,Medium,12.0,4.76,695408,6.95,748128,7.48,12.24,488705,10000000,92.4,35.3,Medium,False,True
7,1,Toni Braxton,High,22.5,8.93,1069891,10.7,1151001,11.51,20.44,72039,10000000,92.4,41.2,Medium,False,True
7,1,Lance Bass,High,21.5,8.53,1054095,10.54,1134008,11.34,19.87,111721,10000000,92.4,40.8,Medium,False,True
7,1,Kim Kardashian,Medium,18.5,7.34,774389,7.74,833097,8.33,15.67,230769,10000000,92.4,37.7,Medium,False,True
7,1,Rocco DiSpirito,Medium,17.5,6.94,762238,7.62,820025,8.2,15.14,270451,10000000,92.4,37.3,Medium,False,True
7,1,Brooke Burke,Medium,24.5,9.72,847295,8.47,911530,9.12,18.84,0,10000000,92.4,39.9,Medium,False,True
7,2,Cloris Leachman,Low,15.0,6.79,619195,6.19,661477,6.61,13.4,363225,10000000,93.2,36.3,Medium,False,True
7,2,Susan Lucci,Low,21.0,9.5,679234,6.79,725616,7.26,16.76,91731,10000000,93.2,38.6,Medium,False,True
7,2,Cody Linley,Low,21.0,9.5,679234,6.79,725616,7.26,16.76,91731,10000000,93.2,38.6,Medium,False,True
7,2,Misty May-Treanor,Low,21.0,9.5,679234,6.79,725616,7.26,16.76,91731,10000000,93.2,38.6,Medium,False,True
7,2,Maurice Greene,Low,19.0,8.6,659221,6.59,704237,7.04,15.64,182229,10000000,93.2,37.9,Medium,False,True
7,2,Warren Sapp,High,24.0,10.86,1317187,13.17,1407132,14.07,24.93,0,10000000,93.2,44.7,Medium,False,True
7,2,Toni Braxton,High,23.0,10.41,1298603,12.99,1387279,13.87,24.28,1234,10000000,93.2,44.2,Medium,False,True
7,2,Lance Bass,High,20.0,9.05,1242852,12.43,1327721,13.28,22.33,136980,10000000,93.2,42.8,Medium,False,True
7,2,Kim Kardashian,Medium,17.0,7.69,913154,9.13,292653,2.93,10.62,0,182229,32.0,62.9,High,True,True
7,2,Rocco DiSpirito,Medium,16.0,7.24,898859,8.99,960239,9.6,16.84,317976,10000000,93.2,38.9,Medium,False,True
7,2,Brooke Burke,Medium,24.0,10.86,1013220,10.13,1082409,10.82,21.68,0,10000000,93.2,42.3,Medium,False,True
7,4,Cloris Leachman,Low,22.0,10.84,787865,7.88,852490,8.52,19.36,136288,10000000,91.8,41.7,Medium,False,True
7,4,Susan Lucci,Low,24.0,11.82,822462,8.22,889924,8.9,20.72,37766,10000000,91.8,42.6,Medium,False,True
7,4,Cody Linley,Low,23.0,11.33,801084,8.01,866792,8.67,20.0,87027,10000000,91.8,42.1,Medium,False,True
7,4,Maurice Greene,Low,20.0,9.85,789754,7.9,854533,8.55,18.4,234811,10000000,91.8,41.0,Medium,False,True
7,4,Warren Sapp,High,22.0,10.84,1497320,14.97,1620137,16.2,27.04,136288,10000000,91.8,47.4,Medium,False,True
7,4,Toni Braxton,High,22.0,10.84,1458302,14.58,1577918,15.78,26.62,136288,10000000,91.8,47.1,Medium,False,True
7,4,Lance Bass,High,26.0,12.81,1546741,15.47,1673612,16.74,29.54,0,10000000,91.8,49.2,Medium,False,True
7,4,Rocco DiSpirito,Medium,18.0,8.87,1082950,10.83,351533,3.52,12.38,0,431855,32.5,64.8,High,True,True
7,4,Brooke Burke,Medium,26.0,12.81,1213518,12.14,1313056,13.13,25.94,0,10000000,91.8,46.5,Medium,False,True
7,5,Cloris Leachman,Low,21.0,10.77,889947,8.9,1003867,10.04,20.81,426282,10000000,87.2,39.9,Medium,False,True
7,5,Susan Lucci,Low,22.0,11.28,899187,8.99,1014290,10.14,21.42,375000,10000000,87.2,40.3,Medium,False,True
7,5,Cody Linley,Low,28.0,14.36,953463,9.53,1075513,10.76,25.11,67307,10000000,87.2,42.9,Medium,False,True
7,5,Maurice Greene,Low,27.0,13.85,932923,9.33,1052344,10.52,24.37,118589,10000000,87.2,42.3,Medium,False,True
7,5,Warren Sapp,High,25.0,12.82,1691258,16.91,1907753,19.08,31.9,221153,10000000,87.2,48.1,Medium,False,True
7,5,Toni Braxton,High,22.0,11.28,1621162,16.21,548605,5.49,16.77,0,323717,33.8,67.8,High,True,True
7,5,Lance Bass,High,21.0,10.77,1640724,16.41,1850750,18.51,29.28,426282,10000000,87.2,46.3,Medium,False,True
7,5,Brooke Burke,Medium,29.0,14.87,1371332,13.71,1546874,15.47,30.34,16025,10000000,87.2,46.8,Medium,False,True
7,6,Cloris Leachman,Low,15.0,9.38,976098,9.76,314305,3.14,12.52,0,803571,32.2,66.3,High,True,True
7,6,Susan Lucci,Low,23.0,14.37,1083959,10.84,1163455,11.63,26.01,0,10000000,92.7,49.9,Medium,False,True
7,6,Cody Linley,Low,23.0,14.37,1101063,11.01,1181813,11.82,26.19,0,10000000,92.7,50.1,Medium,False,True
7,6,Maurice Greene,Low,21.0,13.12,1072215,10.72,1150849,11.51,24.63,53571,10000000,92.7,48.9,Medium,False,True
7,6,Warren Sapp,High,25.0,15.62,2065812,20.66,2217315,22.17,37.8,0,10000000,92.7,57.3,High,False,True
7,6,Lance Bass,High,27.0,16.88,2085127,20.85,2238046,22.38,39.26,0,10000000,92.7,57.3,High,False,True
7,6,Brooke Burke,Medium,26.0,16.25,1615721,16.16,1734215,17.34,33.59,0,10000000,92.7,55.6,High,False,True
7,7,Susan Lucci,Low,24.0,16.33,1225612,12.26,402188,4.02,20.35,0,295918,32.8,71.3,High,True,True
7,7,Cody Linley,Low,22.0,14.97,1187561,11.88,1299006,12.99,27.96,636054,10000000,90.6,47.0,Medium,False,True
7,7,Maurice Greene,Low,25.0,17.01,1228488,12.28,1343775,13.44,30.44,431972,10000000,90.6,48.7,Medium,False,True
7,7,Warren Sapp,High,21.0,14.29,2184810,21.85,2389842,23.9,38.18,704081,10000000,90.6,54.7,Medium,False,True
7,7,Lance Bass,High,25.0,17.01,2311747,23.12,2528691,25.29,42.29,431972,10000000,90.6,57.6,High,False,True
7,7,Brooke Burke,Medium,30.0,20.41,1861778,18.62,2036495,20.36,40.77,91836,10000000,90.6,56.2,High,False,True
7,8,Cody Linley,Low,24.0,18.82,1366163,13.66,1512447,15.12,33.95,600000,10000000,89.3,50.3,Medium,False,True
7,8,Maurice Greene,Low,24.0,18.82,1381710,13.82,458897,4.59,23.41,0,600000,33.2,71.5,High,True,True
7,8,Warren Sapp,High,27.0,21.18,2613361,26.13,2893190,28.93,50.11,364705,10000000,89.3,59.8,High,False,True
7,8,Lance Bass,High,25.0,19.61,2582155,25.82,2858642,28.59,48.19,521568,10000000,89.3,59.9,High,False,True
7,8,Brooke Burke,Medium,27.5,21.57,2056609,20.57,2276822,22.77,44.34,325490,10000000,89.3,57.9,High,False,True
7,9,Cody Linley,Low,23.0,22.89,1578296,15.78,532297,5.32,28.21,0,899253,33.7,71.8,High,True,True
7,9,Warren Sapp,High,24.5,24.38,2999781,30.0,3372362,33.72,58.1,600746,10000000,87.6,61.0,High,False,True
7,9,Lance Bass,High,28.5,28.36,3128624,31.29,3517208,35.17,63.53,202736,10000000,87.6,60.7,High,False,True
7,9,Brooke Burke,Medium,24.5,24.38,2293297,22.93,2578131,25.78,50.16,600746,10000000,87.6,60.0,High,False,True
8,2,Gilles Marini,High,27.0,10.19,1071320,10.71,1146951,11.47,21.66,0,10000000,92.9,42.8,Medium,False,True
8,2,Denise Richards,High,21.0,7.92,985113,9.85,1054658,10.55,18.47,117561,10000000,92.9,40.5,Medium,False,True
8,2,David Alan Grier,High,17.0,6.42,927642,9.28,993130,9.93,16.35,268505,10000000,92.9,39.0,Medium,False,True
8,2,Lawrence Taylor,Low,20.0,7.55,522709,5.23,559610,5.6,13.14,155297,10000000,92.9,36.5,Medium,False,True
8,2,Ty Murray,Low,20.0,7.55,522709,5.23,559610,5.6,13.14,155297,10000000,92.9,36.5,Medium,False,True
8,2,Shawn Johnson,High,24.0,9.06,1028216,10.28,1100804,11.01,20.06,4354,10000000,92.9,41.6,Medium,False,True
8,2,Steve Wozniak,Medium,17.0,6.42,713571,7.14,763946,7.64,14.05,268505,10000000,92.9,37.3,Medium,False,True
8,2,Belinda Carlisle,High,18.0,6.79,942010,9.42,302553,3.03,9.82,0,79825,32.1,63.5,High,True,True
8,2,Chuck Wicks,Low,20.0,7.55,522709,5.23,559610,5.6,13.14,155297,10000000,92.9,36.5,Medium,False,True
8,2,Lil' Kim,Low,23.0,8.68,545918,5.46,584458,5.84,14.52,42089,10000000,92.9,37.4,Medium,False,True
8,2,Steve-O,Medium,14.0,5.28,680414,6.8,728449,7.28,12.57,381712,10000000,92.9,36.2,Medium,False,True
8,2,Holly Madison,Medium,18.0,6.79,724623,7.25,775778,7.76,14.55,230769,10000000,92.9,37.6,Medium,False,True
8,2,Melissa Rycroft,Medium,26.0,9.81,813040,8.13,870437,8.7,18.52,0,10000000,92.9,40.4,Medium,False,True
8,3,Gilles Marini,High,27.0,10.63,1188057,11.88,1279115,12.79,23.42,0,10000000,92.3,44.1,Medium,False,True
8,3,Denise Richards,High,16.0,6.3,1016976,10.17,328476,3.28,9.58,0,13779,32.3,64.0,High,True,True
8,3,David Alan Grier,High,24.0,9.45,1085991,10.86,1169226,11.69,21.14,0,10000000,92.3,42.4,Medium,False,True
8,3,Lawrence Taylor,Low,20.0,7.87,586742,5.87,631713,6.32,14.19,92519,10000000,92.3,37.2,Medium,False,True
8,3,Ty Murray,Low,23.0,9.06,623881,6.24,671698,6.72,15.77,0,10000000,92.3,38.3,Medium,False,True
8,3,Shawn Johnson,High,27.0,10.63,1164987,11.65,1254277,12.54,23.17,0,10000000,92.3,43.9,Medium,False,True
8,3,Steve Wozniak,Medium,10.0,3.94,717406,7.17,772391,7.72,11.66,486220,10000000,92.3,35.6,Medium,False,True
8,3,Chuck Wicks,Low,23.0,9.06,588567,5.89,633678,6.34,15.39,0,10000000,92.3,38.1,Medium,False,True
8,3,Lil' Kim,Low,25.0,9.84,616925,6.17,664209,6.64,16.48,0,10000000,92.3,38.9,Medium,False,True
8,3,Steve-O,Medium,15.0,5.91,725452,7.25,781054,7.81,13.72,289370,10000000,92.3,37.0,Medium,False,True
8,3,Holly Madison,Medium,17.0,6.69,771119,7.71,830222,8.3,15.0,210629,10000000,92.3,37.9,Medium,False,True
8,3,Melissa Rycroft,Medium,27.0,10.63,913890,9.14,983934,9.84,20.47,0,10000000,92.3,41.9,Medium,False,True
8,4,Gilles Marini,High,30.0,12.4,1346492,13.46,1423719,14.24,26.63,0,10000000,94.3,48.7,Medium,False,True
8,4,David Alan Grier,High,22.0,9.09,1229920,12.3,1300461,13.0,22.1,0,10000000,94.3,45.3,Medium,False,True
8,4,Lawrence Taylor,Low,19.0,7.85,631074,6.31,667269,6.67,14.52,0,10000000,94.3,39.6,Medium,False,True
8,4,Ty Murray,Low,25.0,10.33,707147,7.07,747705,7.48,17.81,0,10000000,94.3,42.1,Medium,False,True
8,4,Shawn Johnson,High,25.0,10.33,1271975,12.72,1344929,13.45,23.78,0,10000000,94.3,46.6,Medium,False,True
8,4,Steve Wozniak,Medium,12.0,4.96,774907,7.75,245805,2.46,7.42,0,396694,31.7,61.6,High,True,True
8,4,Chuck Wicks,Low,22.0,9.09,653719,6.54,691213,6.91,16.0,0,10000000,94.3,40.7,Medium,False,True
8,4,Lil' Kim,Low,27.0,11.16,702855,7.03,743167,7.43,18.59,0,10000000,94.3,42.7,Medium,False,True
8,4,Steve-O,Medium,15.0,6.2,817135,8.17,864001,8.64,14.84,148760,10000000,94.3,40.0,Medium,False,True
8,4,Holly Madison,Medium,16.0,6.61,835058,8.35,882952,8.83,15.44,107438,10000000,94.3,40.4,Medium,False,True
8,4,Melissa Rycroft,Medium,29.0,11.98,1029714,10.3,1088773,10.89,22.87,0,10000000,94.3,45.9,Medium,False,True
8,5,Gilles Marini,High,29.0,13.81,1611984,16.12,1794817,17.95,31.76,0,10000000,88.7,47.7,Medium,False,True
8,5,David Alan Grier,High,22.0,10.48,1455251,14.55,486092,4.86,15.34,0,142857,33.4,66.8,High,True,True
8,5,Lawrence Taylor,Low,20.0,9.52,763095,7.63,849647,8.5,18.02,428571,10000000,88.7,37.7,Medium,False,True
8,5,Ty Murray,Low,21.0,10.0,803823,8.04,894994,8.95,18.95,380952,10000000,88.7,38.4,Medium,False,True
8,5,Shawn Johnson,High,26.0,12.38,1523854,15.24,1696692,16.97,29.35,142857,10000000,88.7,46.0,Medium,False,True
8,5,Chuck Wicks,Low,23.0,10.95,789936,7.9,879532,8.8,19.75,285714,10000000,88.7,38.9,Medium,False,True
